Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,species_binom,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,NPP,MAT,PPT,AET,precipitation_seasonality,temp_seasonality
3485,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_obliqua,-43.095,146.65,16.25,0.705,NA,23.04964539,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
3486,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_obliqua,-43.095,146.65,15.757,0.672,NA,23.44791667,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
3487,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_obliqua,-43.095,146.65,13.638,0.497,NA,27.44064386,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
3488,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_obliqua,-43.095,146.65,9.034,0.516,NA,17.50775194,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
3489,Bloomfield_2018,Myrtaceae,Eucalyptus,1,long,0,EcM-AM,Eucalyptus_obliqua,-43.095,146.65,10.445,0.303,NA,34.47194719,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
811,Bloomfield_2018,Cunoniaceae,Eucryphia,1,long,0,AM,Eucryphia_lucida,-43.095,146.65,7.336,0.481,NA,15.25155925,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6091,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,16.273,0.784,NA,20.75637755,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6092,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,14.129,0.583,NA,24.23499142,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6093,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,13.639,0.575,NA,23.72,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6094,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,13.966,0.636,NA,21.9591195,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6095,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,15.587,0.776,NA,20.08634021,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6096,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,16.72,0.813,NA,20.56580566,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6097,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,13.243,0.75,NA,17.65733333,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6098,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,13.664,0.759,NA,18.00263505,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6099,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,17.677,0.814,NA,21.71621622,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6100,Bloomfield_2018,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-43.095,146.65,16.869,0.924,NA,18.25649351,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6485,Bloomfield_2018,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-43.095,146.65,9.666,0.595,NA,16.24537815,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6486,Bloomfield_2018,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-43.095,146.65,9.346,0.564,NA,16.57092199,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6487,Bloomfield_2018,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-43.095,146.65,8.997,0.53,NA,16.9754717,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6488,Bloomfield_2018,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-43.095,146.65,7.623,0.496,NA,15.36895161,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6489,Bloomfield_2018,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-43.095,146.65,8.231,0.405,NA,20.32345679,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6490,Bloomfield_2018,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-43.095,146.65,7.884,0.538,NA,14.65427509,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6491,Bloomfield_2018,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-43.095,146.65,10.193,0.838,NA,12.16348449,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6492,Bloomfield_2018,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-43.095,146.65,11.777,0.94,NA,12.5287234,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6261,Bloomfield_2018,Pittosporaceae,Pittosporum,1,long,0,AM,Pittosporum_bicolor,-43.095,146.65,15.867,0.559,NA,28.38461538,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6262,Bloomfield_2018,Pittosporaceae,Pittosporum,1,long,0,AM,Pittosporum_bicolor,-43.095,146.65,10.875,0.477,NA,22.79874214,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6263,Bloomfield_2018,Pittosporaceae,Pittosporum,1,long,0,AM,Pittosporum_bicolor,-43.095,146.65,11.866,0.582,NA,20.38831615,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
6264,Bloomfield_2018,Pittosporaceae,Pittosporum,1,long,0,AM,Pittosporum_bicolor,-43.095,146.65,11.504,0.338,NA,34.03550296,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7182,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,20.838,0.81,NA,25.72592593,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7183,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,19.947,0.601,NA,33.18968386,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7184,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,19.637,0.756,NA,25.97486772,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7185,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,19.087,0.57,NA,33.48596491,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7186,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,19.022,0.729,NA,26.09327846,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7187,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,16.061,0.673,NA,23.86478455,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7188,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,20.061,0.821,NA,24.43483557,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7189,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,18.078,0.847,NA,21.34356553,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7190,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,19.441,0.556,NA,34.96582734,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
7191,Bloomfield_2018,Rhamnaceae,Pomaderris,1,long,0,EcM,Pomaderris_apetala,-43.095,146.65,17.924,0.644,NA,27.83229814,NA,NA,0.302,0.028,4.963,21.301,11.287,14041.947,10.623,1412.614,779.542847,24.32042885,307.2532349
23,Smith_1996,Amaranthaceae,Amaranthus,0,short,0,NM-AM,Amaranthus_viridis,-42.9166667,146.4333333,4.432,2.095,NA,2.115513126,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
559,Smith_1996,Blechnaceae,Blechnum,0,long,0,AM,Blechnum_wattsii,-42.9166667,146.4333333,13.038,0.707,NA,18.44130127,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
983,Smith_1996,Dennstaedtiaceae,Histiopteris,0,long,0,AM,Histiopteris_incisa,-42.9166667,146.4333333,36.913,2.832,NA,13.03425141,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
2447,Smith_1996,Hymenophyllaceae,Hymenophyllum,0,long,0,AM,Hymenophyllum_australe,-42.9166667,146.4333333,18.264,1.1,NA,16.60363636,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
2446,Smith_1996,Hymenophyllaceae,Hymenophyllum,0,long,0,AM,Hymenophyllum_peltatum,-42.9166667,146.4333333,13.308,1.161,NA,11.4625323,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
2445,Smith_1996,Hymenophyllaceae,Hymenophyllum,0,long,0,AM,Hymenophyllum_rarum,-42.9166667,146.4333333,12.798,0.933,NA,13.7170418,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
982,Smith_1996,Dennstaedtiaceae,Hypolepis,0,long,0,AM,Hypolepis_rugosula,-42.9166667,146.4333333,34.458,2.104,NA,16.37737643,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
6523,Smith_1996,Polypodiaceae,Notogrammitis,0,long,0,uncertain,Notogrammitis_billardierei,-42.9166667,146.4333333,11.143,0.702,NA,15.87321937,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
1046,Smith_1996,Dryopteridaceae,Polystichum,0,long,0,AM,Polystichum_proliferum,-42.9166667,146.4333333,15,1.12,NA,13.39285714,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
988,Smith_1996,Dicksoniaceae,Dicksonia,1,long,0,AM,Dicksonia_antarctica,-42.9166667,146.4333333,21.579,1.347,NA,16.02004454,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
1214,Smith_1996,Escalloniaceae,Anopterus,1,long,0,AM,Anopterus_glandulosus,-42.9166667,146.4333333,6.584,0.482,NA,13.65975104,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
1190,Smith_1996,Ericaceae,Trochocarpa,1,long,0,ErM,Trochocarpa_cunninghamii,-42.9166667,146.4333333,10.865,0.262,NA,41.46946565,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
501,Smith_1996,Atherospermataceae,Atherosperma,1,long,0,AM,Atherosperma_moschatum,-42.9166667,146.4333333,15.491,0.962,NA,16.1029106,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
887,Smith_1996,Cunoniaceae,Anodopetalum,1,long,0,AM,Anodopetalum_biglandulosum,-42.9166667,146.4333333,9.077,0.53,NA,17.12641509,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
885,Smith_1996,Cunoniaceae,Eucryphia,1,long,0,AM,Eucryphia_lucida,-42.9166667,146.4333333,8.037,0.806,NA,9.97146402,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
6112,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-42.9166667,146.4333333,12.035,0.576,NA,20.89409722,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
6277,Smith_1996,Pittosporaceae,Pittosporum,1,long,0,AM,Pittosporum_bicolor,-42.9166667,146.4333333,12.24,0.578,NA,21.17647059,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
6106,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-42.9166667,146.4333333,10.495,0.416,NA,25.22836538,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
6107,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-42.9166667,146.4333333,10.812,0.892,NA,12.12107623,NA,NA,0.282,0.036,6.34,18.421,19.259,10460.947,7.701,1771.848,739.414307,22.82202721,316.5973816
22,Smith_1996,Amaranthaceae,Amaranthus,0,short,0,NM-AM,Amaranthus_viridis,-41.3333333,147.75,4.432,2.095,NA,2.115513126,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
558,Smith_1996,Blechnaceae,Blechnum,0,long,0,AM,Blechnum_wattsii,-41.3333333,147.75,12.852,0.458,NA,28.06113537,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
981,Smith_1996,Dennstaedtiaceae,Histiopteris,0,long,0,AM,Histiopteris_incisa,-41.3333333,147.75,34.129,2.061,NA,16.55943717,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
2441,Smith_1996,Hymenophyllaceae,Hymenophyllum,0,long,0,AM,Hymenophyllum_peltatum,-41.3333333,147.75,10.456,0.733,NA,14.26466576,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
2443,Smith_1996,Hymenophyllaceae,Hymenophyllum,0,long,0,AM,Hymenophyllum_rarum,-41.3333333,147.75,11.545,0.9,NA,12.82777778,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
979,Smith_1996,Dennstaedtiaceae,Hypolepis,0,long,0,AM,Hypolepis_rugosula,-41.3333333,147.75,30.32,2.568,NA,11.80685358,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
6526,Smith_1996,Polypodiaceae,Notogrammitis,0,long,0,uncertain,Notogrammitis_billardierei,-41.3333333,147.75,15.885,1.081,NA,14.6947271,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
973,Smith_1996,Cyperaceae,Gahnia,0,long,0,NM-AM,Gahnia_grandis,-41.3333333,147.75,7.139,0.455,NA,15.69010989,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
2702,Smith_1996,Luzuriagaceae,Drymophila,0,long,0,AM,Drymophila_cyanocarpa,-41.3333333,147.75,33.899,1.973,NA,17.18144957,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
989,Smith_1996,Dicksoniaceae,Dicksonia,1,long,0,AM,Dicksonia_antarctica,-41.3333333,147.75,23.748,0.904,NA,26.2699115,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
503,Smith_1996,Atherospermataceae,Atherosperma,1,long,0,AM,Atherosperma_moschatum,-41.3333333,147.75,17.758,0.897,NA,19.79710145,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
1192,Smith_1996,Ericaceae,Cyathodes,1,long,0,ErM,Cyathodes_glauca,-41.3333333,147.75,12.585,0.66,NA,19.06818182,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
6117,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-41.3333333,147.75,14.748,1.254,NA,11.76076555,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
6495,Smith_1996,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-41.3333333,147.75,9.6,0.618,NA,15.53398058,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
6278,Smith_1996,Pittosporaceae,Pittosporum,1,long,0,AM,Pittosporum_bicolor,-41.3333333,147.75,13.421,0.787,NA,17.05336722,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
7848,Smith_1996,Winteraceae,Tasmannia,1,long,0,AM,Tasmannia_lanceolata,-41.3333333,147.75,13.544,0.894,NA,15.14988814,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
6109,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-41.3333333,147.75,11.402,1.07,NA,10.65607477,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
6115,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-41.3333333,147.75,14.3,1.306,NA,10.94946401,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
6496,Smith_1996,Podocarpaceae,Phyllocladus,1,long,0,AM,Phyllocladus_aspleniifolius,-41.3333333,147.75,10.381,0.571,NA,18.18038529,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
6524,Smith_1996,Polypodiaceae,Microsorum,0,long,0,AM,Microsorum_pustulatum,-41.3333333,147.75,12.226,0.606,NA,20.17491749,NA,NA,0.4,0.102,7.232,34.218,22.162,14655.632,9.883,1057.957,664.604736,26.62815857,328.1548462
356,Smith_1996,Aspleniaceae,Asplenium,0,long,0,NM-AM,Asplenium_flaccidum,-41.15,144.9833333,12.843,1.201,NA,10.69358868,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
556,Smith_1996,Blechnaceae,Blechnum,0,long,0,AM,Blechnum_wattsii,-41.15,144.9833333,10.514,0.666,NA,15.78678679,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
978,Smith_1996,Dennstaedtiaceae,Histiopteris,0,long,0,AM,Histiopteris_incisa,-41.15,144.9833333,21.631,1.008,NA,21.4593254,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
2440,Smith_1996,Hymenophyllaceae,Hymenophyllum,0,long,0,AM,Hymenophyllum_peltatum,-41.15,144.9833333,9.242,0.854,NA,10.82201405,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
2444,Smith_1996,Hymenophyllaceae,Hymenophyllum,0,long,0,AM,Hymenophyllum_rarum,-41.15,144.9833333,11.926,0.451,NA,26.44345898,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
977,Smith_1996,Dennstaedtiaceae,Hypolepis,0,long,0,AM,Hypolepis_rugosula,-41.15,144.9833333,19.444,1.366,NA,14.23426061,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
6525,Smith_1996,Polypodiaceae,Notogrammitis,0,long,0,uncertain,Notogrammitis_billardierei,-41.15,144.9833333,12.356,0.71,NA,17.4028169,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
355,Smith_1996,Aspleniaceae,Asplenium,0,long,0,NM-AM,Asplenium_bulbiferum,-41.15,144.9833333,9.234,1.128,NA,8.186170213,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
987,Smith_1996,Dicksoniaceae,Dicksonia,1,long,0,AM,Dicksonia_antarctica,-41.15,144.9833333,20.41,0.778,NA,26.23393316,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
2442,Smith_1996,Hymenophyllaceae,Hymenophyllum,1,long,0,AM,Hymenophyllum_flabellatum,-41.15,144.9833333,10.628,0.85,NA,12.50352941,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
1131,Smith_1996,Elaeocarpaceae,Aristotelia,1,long,0,AM,Aristotelia_peduncularis,-41.15,144.9833333,14.047,0.485,NA,28.9628866,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
7334,Smith_1996,Rubiaceae,Coprosma,1,long,0,AM,Coprosma_quadrifida,-41.15,144.9833333,21.841,1.203,NA,18.15544472,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
7806,Smith_1996,Thymelaeaceae,Pimelea,1,long,0,AM,Pimelea_drupacea,-41.15,144.9833333,22.207,1.006,NA,22.07455268,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
1189,Smith_1996,Ericaceae,Trochocarpa,1,long,0,ErM,Trochocarpa_cunninghamii,-41.15,144.9833333,10.276,0.248,NA,41.43548387,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
502,Smith_1996,Atherospermataceae,Atherosperma,1,long,0,AM,Atherosperma_moschatum,-41.15,144.9833333,15.9,0.644,NA,24.68944099,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
7046,Smith_1996,Proteaceae,Cenarrhenes,1,long,0,NM,Cenarrhenes_nitida,-41.15,144.9833333,6.237,0.279,NA,22.35483871,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
886,Smith_1996,Cunoniaceae,Eucryphia,1,long,0,AM,Eucryphia_lucida,-41.15,144.9833333,8.204,0.451,NA,18.19068736,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
6111,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-41.15,144.9833333,12.035,0.576,NA,20.89409722,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
462,Smith_1996,Asteraceae,Olearia,1,long,0,AM,Olearia_argophylla,-41.15,144.9833333,14.181,0.832,NA,17.04447115,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
6276,Smith_1996,Pittosporaceae,Pittosporum,1,long,0,AM,Pittosporum_bicolor,-41.15,144.9833333,10.552,1.076,NA,9.80669145,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
6110,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-41.15,144.9833333,11.974,0.586,NA,20.4334471,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
6113,Smith_1996,Nothofagaceae,Nothofagus,1,long,0,EcM,Nothofagus_cunninghamii,-41.15,144.9833333,12.374,0.509,NA,24.31041257,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
6521,Smith_1996,Polypodiaceae,Microsorum,0,long,0,AM,Microsorum_pustulatum,-41.15,144.9833333,10.118,0.455,NA,22.23736264,NA,NA,0.257,0.038,6.415,28.533,16.409,12431.526,11.89,1339.267,779.923828,34.45043182,267.6412048
